ENSP,is_oncogene,is_fusion,is_TSG,is_cancer_protein
ENSP00000462564,False,True,False,True
ENSP00000437550,False,False,True,True
ENSP00000253339,False,False,True,True
ENSP00000403815,False,False,True,True
ENSP00000444678,False,False,True,True
ENSP00000441265,False,False,True,True
ENSP00000444535,False,False,True,True
ENSP00000372035,False,False,True,True
ENSP00000513026,True,True,False,True
ENSP00000435605,True,True,False,True
ENSP00000431517,True,True,False,True
ENSP00000337825,True,True,False,True
ENSP00000434525,True,True,False,True
ENSP00000362663,True,True,False,True
ENSP00000436554,True,True,False,True
ENSP00000362658,True,True,False,True
ENSP00000328213,True,True,False,True
ENSP00000513027,True,True,False,True
ENSP00000381581,False,True,False,True
ENSP00000315757,False,True,False,True
ENSP00000501964,False,True,False,True
ENSP00000408052,False,True,False,True
ENSP00000402157,False,True,False,True
ENSP00000369284,True,False,True,True
ENSP00000265165,True,False,True,True
ENSP00000406176,True,False,True,True
ENSP00000422840,True,False,True,True
ENSP00000422334,True,False,True,True
ENSP00000427459,True,False,True,True
ENSP00000422801,True,False,True,True
ENSP00000427365,True,False,True,True
ENSP00000314625,False,False,True,True
ENSP00000430702,False,False,True,True
ENSP00000497088,False,False,True,True
ENSP00000429656,False,False,True,True
ENSP00000412803,False,False,True,True
ENSP00000428281,False,False,True,True
ENSP00000429398,False,False,True,True
ENSP00000428196,False,False,True,True
ENSP00000429155,False,False,True,True
ENSP00000496801,False,True,False,True
ENSP00000368908,False,True,False,True
ENSP00000263409,False,True,False,True
ENSP00000398368,False,True,False,True
ENSP00000426919,False,True,False,True
ENSP00000426685,False,True,False,True
ENSP00000427310,False,True,False,True
ENSP00000357284,False,True,False,True
ENSP00000502091,False,True,False,True
ENSP00000502256,False,True,False,True
ENSP00000502798,False,True,False,True
ENSP00000501803,False,True,False,True
ENSP00000501648,False,True,False,True
ENSP00000502261,False,True,False,True
ENSP00000501666,False,True,False,True
ENSP00000501851,False,True,False,True
ENSP00000502468,False,True,False,True
ENSP00000506771,False,True,False,True
ENSP00000508220,False,True,False,True
ENSP00000506904,False,True,False,True
ENSP00000355292,False,True,False,True
ENSP00000503633,False,True,False,True
ENSP00000501795,False,True,False,True
ENSP00000357283,False,True,False,True
ENSP00000501670,False,True,False,True
ENSP00000357282,False,True,False,True
ENSP00000395597,False,True,False,True
ENSP00000424518,False,True,False,True
ENSP00000357280,False,True,False,True
ENSP00000426535,False,True,False,True
ENSP00000421821,False,True,False,True
ENSP00000338207,True,True,False,True
ENSP00000404538,True,True,False,True
ENSP00000435456,True,True,False,True
ENSP00000401967,True,True,False,True
ENSP00000379175,True,True,False,True
ENSP00000257818,True,True,False,True
ENSP00000393602,True,True,False,True
ENSP00000410340,True,True,False,True
ENSP00000397166,True,True,False,True
ENSP00000392667,True,True,False,True
ENSP00000394257,True,True,False,True
ENSP00000478901,True,True,False,True
ENSP00000397017,True,True,False,True
ENSP00000518525,True,True,False,True
ENSP00000405138,True,True,False,True
ENSP00000404679,True,True,False,True
ENSP00000482617,True,True,False,True
ENSP00000403825,True,True,False,True
ENSP00000393008,True,True,False,True
ENSP00000368436,False,True,True,True
ENSP00000326759,False,True,True,True
ENSP00000413143,False,True,True,True
ENSP00000449169,False,True,True,True
ENSP00000449109,False,True,True,True
ENSP00000374135,False,False,True,True
ENSP00000415052,False,False,True,True
ENSP00000393859,False,False,True,True
ENSP00000413239,False,False,True,True
ENSP00000468130,False,True,False,True
ENSP00000446451,False,True,False,True
ENSP00000446271,False,True,False,True
ENSP00000413964,False,True,False,True
ENSP00000466725,False,True,False,True
ENSP00000485334,False,True,False,True
ENSP00000264824,True,True,False,True
ENSP00000468122,True,True,False,True
ENSP00000428924,True,True,False,True
ENSP00000428424,True,True,False,True
ENSP00000428313,True,True,False,True
ENSP00000397247,False,False,True,True
ENSP00000515073,False,False,True,True
ENSP00000496779,False,False,True,True
ENSP00000406466,False,False,True,True
ENSP00000493479,False,False,True,True
ENSP00000496175,False,False,True,True
ENSP00000495284,False,False,True,True
ENSP00000494153,False,False,True,True
ENSP00000393765,False,False,True,True
ENSP00000397252,False,False,True,True
ENSP00000390836,False,False,True,True
ENSP00000408789,False,False,True,True
ENSP00000383185,True,False,False,True
ENSP00000328410,True,False,False,True
ENSP00000466864,True,False,False,True
ENSP00000455097,True,True,False,True
ENSP00000327048,True,True,False,True
ENSP00000377019,True,True,False,True
ENSP00000362410,True,True,False,True
ENSP00000497997,True,True,False,True
ENSP00000304161,True,True,False,True
ENSP00000497036,True,True,False,True
ENSP00000467222,True,True,False,True
ENSP00000497173,True,True,False,True
ENSP00000434552,True,True,False,True
ENSP00000509604,True,False,False,True
ENSP00000509534,True,False,False,True
ENSP00000509843,True,False,False,True
ENSP00000508768,True,False,False,True
ENSP00000510066,True,False,False,True
ENSP00000509027,True,False,False,True
ENSP00000302486,True,False,False,True
ENSP00000509308,True,False,False,True
ENSP00000509016,True,False,False,True
ENSP00000508437,True,False,False,True
ENSP00000508681,True,False,False,True
ENSP00000510309,True,False,False,True
ENSP00000456438,True,False,False,True
ENSP00000262948,True,False,False,True
ENSP00000471763,True,False,False,True
ENSP00000463507,True,False,True,True
ENSP00000410402,True,False,True,True
ENSP00000473606,True,False,True,True
ENSP00000473472,True,False,True,True
ENSP00000473582,True,False,True,True
ENSP00000262445,True,False,True,True
ENSP00000473511,True,False,True,True
ENSP00000473458,True,False,True,True
ENSP00000467239,True,False,True,True
ENSP00000382423,True,False,True,True
ENSP00000392223,True,False,True,True
ENSP00000411483,True,False,True,True
ENSP00000405233,True,False,True,True
ENSP00000389495,True,False,True,True
ENSP00000399910,True,False,True,True
ENSP00000412037,True,False,True,True
ENSP00000390323,True,False,True,True
ENSP00000405163,True,False,True,True
ENSP00000389798,True,False,True,True
ENSP00000409325,True,False,True,True
ENSP00000265026,True,False,True,True
ENSP00000403561,True,False,True,True
ENSP00000407361,True,False,True,True
ENSP00000415712,True,False,True,True
ENSP00000215832,True,False,False,True
ENSP00000381803,True,False,False,True
ENSP00000440842,True,False,False,True
ENSP00000342482,False,False,True,True
ENSP00000498863,False,False,True,True
ENSP00000351175,False,False,True,True
ENSP00000351490,False,False,True,True
ENSP00000452378,False,False,True,True
ENSP00000378104,False,False,True,True
ENSP00000450763,False,False,True,True
ENSP00000284165,False,False,True,True
ENSP00000452206,False,False,True,True
ENSP00000452405,False,False,True,True
ENSP00000451907,False,False,True,True
ENSP00000450955,False,False,True,True
ENSP00000452286,False,False,True,True
ENSP00000452197,False,False,True,True
ENSP00000450818,False,False,True,True
ENSP00000246163,False,False,True,True
ENSP00000376246,False,False,False,True
ENSP00000258149,True,False,False,True
ENSP00000310742,True,False,False,True
ENSP00000429021,True,False,False,True
ENSP00000258148,True,False,False,True
ENSP00000444430,True,False,False,True
ENSP00000377067,True,False,False,True
ENSP00000427828,True,False,False,True
ENSP00000439238,True,False,False,True
ENSP00000377068,True,False,False,True
ENSP00000431110,True,False,False,True
ENSP00000377062,True,False,False,True
ENSP00000429692,True,False,False,True
ENSP00000299252,True,False,False,True
ENSP00000353611,True,False,False,True
ENSP00000430257,True,False,False,True
ENSP00000445222,True,False,False,True
ENSP00000445030,True,False,False,True
ENSP00000444566,True,False,False,True
ENSP00000443450,True,False,False,True
ENSP00000444028,True,False,False,True
ENSP00000377065,True,False,False,True
ENSP00000266624,True,False,False,True
ENSP00000444597,True,False,False,True
ENSP00000441841,True,False,False,True
ENSP00000499718,True,False,False,True
ENSP00000499763,True,False,False,True
ENSP00000499407,True,False,False,True
ENSP00000335096,True,False,False,True
ENSP00000430906,True,False,False,True
ENSP00000377064,True,False,False,True
ENSP00000356151,True,False,False,True
ENSP00000375811,True,False,False,True
ENSP00000396840,True,False,False,True
ENSP00000478080,True,False,False,True
ENSP00000482388,True,False,False,True
ENSP00000478581,True,False,False,True
ENSP00000356150,True,False,False,True
ENSP00000356148,True,False,False,True
ENSP00000443816,True,False,False,True
ENSP00000356147,True,False,False,True
ENSP00000395254,True,False,False,True
ENSP00000419770,True,True,False,True
ENSP00000420048,True,True,False,True
ENSP00000417899,True,True,False,True
ENSP00000498411,True,True,False,True
ENSP00000419995,True,True,False,True
ENSP00000420466,True,True,False,True
ENSP00000394302,True,True,False,True
ENSP00000417506,True,True,False,True
ENSP00000417299,True,True,False,True
ENSP00000417922,True,True,False,True
ENSP00000419757,True,True,False,True
ENSP00000420072,True,True,False,True
ENSP00000418828,True,True,False,True
ENSP00000418046,True,True,False,True
ENSP00000418689,True,True,False,True
ENSP00000419537,True,True,False,True
ENSP00000264674,True,True,False,True
ENSP00000486104,True,True,False,True
ENSP00000510090,False,False,True,True
ENSP00000508427,False,False,True,True
ENSP00000510724,False,False,True,True
ENSP00000399084,False,False,True,True
ENSP00000510321,False,False,True,True
ENSP00000509348,False,False,True,True
ENSP00000333125,False,False,True,True
ENSP00000363193,False,False,True,True
ENSP00000363215,False,False,True,True
ENSP00000508643,False,False,True,True
ENSP00000509134,False,False,True,True
ENSP00000509582,False,False,True,True
ENSP00000508818,False,False,True,True
ENSP00000509011,False,False,True,True
ENSP00000509563,False,False,True,True
ENSP00000509755,False,False,True,True
ENSP00000509553,False,False,True,True
ENSP00000509423,False,False,True,True
ENSP00000510183,False,False,True,True
ENSP00000509298,False,False,True,True
ENSP00000509496,False,False,True,True
ENSP00000510476,False,False,True,True
ENSP00000508823,False,False,True,True
ENSP00000404373,False,False,True,True
ENSP00000508927,False,False,True,True
ENSP00000508591,False,False,True,True
ENSP00000366533,False,False,True,True
ENSP00000323747,False,False,True,True
ENSP00000500905,False,False,True,True
ENSP00000411218,False,False,True,True
ENSP00000366530,False,False,True,True
ENSP00000394933,False,False,True,True
ENSP00000377901,False,False,True,True
ENSP00000366538,False,False,True,True
ENSP00000366543,False,False,True,True
ENSP00000518530,False,False,True,True
ENSP00000308975,False,False,True,True
ENSP00000388016,False,False,True,True
ENSP00000402752,False,False,True,True
ENSP00000500585,False,False,True,True
ENSP00000377899,False,False,True,True
ENSP00000413944,False,False,True,True
ENSP00000398776,True,False,False,True
ENSP00000317272,True,False,False,True
ENSP00000380860,True,False,False,True
ENSP00000410980,True,False,False,True
ENSP00000413857,True,False,False,True
ENSP00000398140,True,False,False,True
ENSP00000498729,False,False,True,True
ENSP00000302111,False,False,True,True
ENSP00000510225,True,False,False,True
ENSP00000509845,True,False,False,True
ENSP00000295600,True,False,False,True
ENSP00000494105,True,False,False,True
ENSP00000407620,True,False,False,True
ENSP00000411389,True,False,False,True
ENSP00000418845,True,False,False,True
ENSP00000391803,True,False,False,True
ENSP00000324443,True,False,False,True
ENSP00000398639,True,False,False,True
ENSP00000509358,True,False,False,True
ENSP00000324246,True,False,False,True
ENSP00000377880,True,False,False,True
ENSP00000433487,True,False,False,True
ENSP00000481286,True,False,False,True
ENSP00000435909,True,False,False,True
ENSP00000420410,False,True,True,True
ENSP00000484169,False,True,True,True
ENSP00000417835,False,True,True,True
ENSP00000352025,False,True,True,True
ENSP00000483337,False,True,True,True
ENSP00000419775,False,True,True,True
ENSP00000420134,False,True,True,True
ENSP00000419637,False,True,True,True
ENSP00000499194,False,True,True,True
ENSP00000498915,False,True,True,True
ENSP00000499162,False,True,True,True
ENSP00000348157,False,True,True,True
ENSP00000417278,False,True,True,True
ENSP00000418595,False,True,True,True
ENSP00000498835,False,True,True,True
ENSP00000417141,False,True,True,True
ENSP00000419636,False,True,True,True
ENSP00000417777,False,True,True,True
ENSP00000419241,False,True,True,True
ENSP00000498363,False,True,True,True
ENSP00000500979,False,False,True,True
ENSP00000444286,False,False,True,True
ENSP00000416476,False,False,True,True
ENSP00000480669,False,False,True,True
ENSP00000501030,False,False,True,True
ENSP00000501162,False,False,True,True
ENSP00000501281,False,False,True,True
ENSP00000407773,False,False,True,True
ENSP00000411066,False,False,True,True
ENSP00000393006,False,False,True,True
ENSP00000416687,False,False,True,True
ENSP00000231790,False,False,True,True
ENSP00000501301,False,False,True,True
ENSP00000416783,False,False,True,True
ENSP00000501109,False,False,True,True
ENSP00000392649,False,False,True,True
ENSP00000501304,False,False,True,True
ENSP00000501081,False,False,True,True
ENSP00000402667,False,False,True,True
ENSP00000399329,False,False,True,True
ENSP00000400844,False,False,True,True
ENSP00000518393,False,False,True,True
ENSP00000398272,False,False,True,True
ENSP00000443665,False,False,True,True
ENSP00000402564,False,False,True,True
ENSP00000398392,False,False,True,True
ENSP00000407019,False,False,True,True
ENSP00000252674,False,True,False,True
ENSP00000498343,True,True,False,True
ENSP00000488569,True,True,False,True
ENSP00000499068,True,True,False,True
ENSP00000366304,True,True,False,True
ENSP00000366272,True,True,False,True
ENSP00000307411,True,True,False,True
ENSP00000366295,True,True,False,True
ENSP00000498688,True,True,False,True
ENSP00000498270,True,True,False,True
ENSP00000498595,True,True,False,True
ENSP00000499165,True,True,False,True
ENSP00000498436,True,True,False,True
ENSP00000397800,True,True,False,True
ENSP00000498869,True,True,False,True
ENSP00000408281,True,True,False,True
ENSP00000399883,True,True,False,True
ENSP00000484335,True,True,False,True
ENSP00000366258,True,True,False,True
ENSP00000357917,False,True,False,True
ENSP00000369695,False,True,False,True
ENSP00000486193,False,True,False,True
ENSP00000485996,False,True,False,True
ENSP00000502424,False,True,False,True
ENSP00000369678,False,True,False,True
ENSP00000502590,False,True,False,True
ENSP00000479910,False,True,False,True
ENSP00000482928,False,True,False,True
ENSP00000479766,False,True,False,True
ENSP00000304956,True,True,False,True
ENSP00000397805,True,True,False,True
ENSP00000475129,False,True,False,True
ENSP00000474286,False,True,False,True
ENSP00000438552,False,True,False,True
ENSP00000252971,False,True,False,True
ENSP00000416458,False,True,False,True
ENSP00000401158,False,True,False,True
ENSP00000473965,False,True,False,True
ENSP00000361548,True,False,False,True
ENSP00000414004,True,False,False,True
ENSP00000495154,True,False,False,True
ENSP00000498277,True,True,True,True
ENSP00000484786,True,True,True,True
ENSP00000478420,True,True,True,True
ENSP00000385835,True,True,True,True
ENSP00000498671,True,True,True,True
ENSP00000347847,True,True,True,True
ENSP00000385584,True,True,True,True
ENSP00000514741,True,True,True,True
ENSP00000385076,True,True,True,True
ENSP00000499030,True,True,True,True
ENSP00000398478,True,True,True,True
ENSP00000501275,True,True,True,True
ENSP00000498788,True,True,True,True
ENSP00000442697,False,False,True,True
ENSP00000495455,False,False,True,True
ENSP00000495543,False,False,True,True
ENSP00000496441,False,False,True,True
ENSP00000496351,False,False,True,True
ENSP00000384199,False,False,True,True
ENSP00000233146,False,False,True,True
ENSP00000495641,False,False,True,True
ENSP00000498629,False,False,True,True
ENSP00000405294,False,False,True,True
ENSP00000410570,False,False,True,True
ENSP00000234420,False,False,True,True
ENSP00000514752,False,False,True,True
ENSP00000514749,False,False,True,True
ENSP00000501310,False,False,True,True
ENSP00000514750,False,False,True,True
ENSP00000446475,False,False,True,True
ENSP00000514751,False,False,True,True
ENSP00000397484,False,False,True,True
ENSP00000390382,False,False,True,True
ENSP00000406248,False,False,True,True
ENSP00000414671,True,True,False,True
ENSP00000284073,True,True,False,True
ENSP00000502137,True,True,False,True
ENSP00000463227,True,True,False,True
ENSP00000501981,True,True,False,True
ENSP00000501595,True,True,False,True
ENSP00000313616,True,True,False,True
ENSP00000462914,True,True,False,True
ENSP00000502565,True,True,False,True
ENSP00000502813,True,True,False,True
ENSP00000502227,True,True,False,True
ENSP00000392607,True,True,False,True
ENSP00000462264,True,True,False,True
ENSP00000502212,True,True,False,True
ENSP00000502773,True,True,False,True
ENSP00000502546,True,True,False,True
ENSP00000502532,True,True,False,True
ENSP00000501836,True,True,False,True
ENSP00000477441,False,True,False,True
ENSP00000513131,False,True,False,True
ENSP00000513132,False,True,False,True
ENSP00000353408,False,True,False,True
ENSP00000513133,False,True,False,True
ENSP00000513134,False,True,False,True
ENSP00000358488,True,True,False,True
ENSP00000355058,True,True,False,True
ENSP00000515196,True,False,False,True
ENSP00000515197,True,False,False,True
ENSP00000354558,True,False,False,True
ENSP00000515198,True,False,False,True
ENSP00000515199,True,False,False,True
ENSP00000515181,True,False,False,True
ENSP00000515200,True,False,False,True
ENSP00000481231,False,True,False,True
ENSP00000343482,False,True,False,True
ENSP00000483482,False,True,False,True
ENSP00000482988,False,True,False,True
ENSP00000483473,False,True,False,True
ENSP00000479471,False,True,False,True
ENSP00000478068,False,True,False,True
ENSP00000357377,False,True,False,True
ENSP00000357378,False,True,False,True
ENSP00000389098,False,True,False,True
ENSP00000388172,False,True,False,True
ENSP00000480335,False,True,False,True
ENSP00000482688,False,True,False,True
ENSP00000342814,False,True,False,True
ENSP00000339690,False,True,False,True
ENSP00000357374,False,True,False,True
ENSP00000357375,False,True,False,True
ENSP00000357381,False,True,False,True
ENSP00000357383,False,True,False,True
ENSP00000484006,False,True,False,True
ENSP00000484730,False,True,False,True
ENSP00000483128,False,True,False,True
ENSP00000338983,False,True,False,True
ENSP00000381008,True,False,False,True
ENSP00000518375,True,False,False,True
ENSP00000518376,True,False,False,True
ENSP00000472883,True,False,False,True
ENSP00000472781,True,False,False,True
ENSP00000470885,True,False,False,True
ENSP00000310528,True,False,False,True
ENSP00000345378,True,False,False,True
ENSP00000376208,True,False,False,True
ENSP00000407750,True,False,False,True
ENSP00000389780,True,False,False,True
ENSP00000304207,True,False,False,True
ENSP00000338109,True,False,False,True
ENSP00000419798,True,False,False,True
ENSP00000417498,True,False,False,True
ENSP00000417397,True,False,False,True
ENSP00000417722,True,False,False,True
ENSP00000420439,True,False,False,True
ENSP00000420243,True,False,False,True
ENSP00000419989,True,False,False,True
ENSP00000418306,True,False,False,True
ENSP00000417757,True,False,False,True
ENSP00000417657,True,False,False,True
ENSP00000437093,False,False,True,True
ENSP00000361176,False,False,True,True
ENSP00000409718,False,False,True,True
ENSP00000436469,False,False,True,True
ENSP00000407590,False,False,True,True
ENSP00000435889,False,False,True,True
ENSP00000431264,False,False,True,True
ENSP00000346354,False,False,True,True
ENSP00000433843,False,False,True,True
ENSP00000347685,False,False,True,True
ENSP00000410263,False,False,True,True
ENSP00000361170,False,False,True,True
ENSP00000361182,False,False,True,True
ENSP00000436597,False,False,True,True
ENSP00000500891,False,False,True,True
ENSP00000518552,False,False,True,True
ENSP00000361187,False,False,True,True
ENSP00000432330,False,False,True,True
ENSP00000431292,False,False,True,True
ENSP00000432528,False,False,True,True
ENSP00000500828,False,False,True,True
ENSP00000403655,False,False,True,True
ENSP00000500418,False,False,True,True
ENSP00000436430,False,False,True,True
ENSP00000433130,False,False,True,True
ENSP00000500526,False,False,True,True
ENSP00000500455,False,False,True,True
ENSP00000500886,False,False,True,True
ENSP00000434985,False,False,True,True
ENSP00000437166,False,False,True,True
ENSP00000501623,False,False,True,True
ENSP00000436478,False,False,True,True
ENSP00000431568,False,False,True,True
ENSP00000339992,True,True,False,True
ENSP00000410825,True,True,False,True
ENSP00000341050,True,True,False,True
ENSP00000356786,True,True,False,True
ENSP00000436602,True,True,False,True
ENSP00000437081,True,True,False,True
ENSP00000434639,True,True,False,True
ENSP00000326328,True,True,False,True
ENSP00000477898,True,True,False,True
ENSP00000356788,True,True,False,True
ENSP00000433227,True,True,False,True
ENSP00000403387,True,True,False,True
ENSP00000435938,True,True,False,True
ENSP00000434675,True,True,False,True
ENSP00000433745,True,True,False,True
ENSP00000432948,True,True,False,True
ENSP00000434795,True,True,False,True
ENSP00000436385,True,True,False,True
ENSP00000434816,True,True,False,True
ENSP00000432877,True,True,False,True
ENSP00000435497,True,True,False,True
ENSP00000434723,True,True,False,True
ENSP00000433844,True,True,False,True
ENSP00000436925,True,True,False,True
ENSP00000432168,True,True,False,True
ENSP00000432811,True,True,False,True
ENSP00000436605,True,True,False,True
ENSP00000435055,True,True,False,True
ENSP00000432851,True,True,False,True
ENSP00000434420,True,True,False,True
ENSP00000413011,True,True,False,True
ENSP00000435578,True,True,False,True
ENSP00000434917,True,True,False,True
ENSP00000433458,True,True,False,True
ENSP00000437264,True,True,False,True
ENSP00000435595,True,True,False,True
ENSP00000435293,True,True,False,True
ENSP00000390460,True,True,False,True
ENSP00000432042,True,True,False,True
ENSP00000259523,True,True,False,True
ENSP00000493139,True,True,False,True
ENSP00000429441,True,True,False,True
ENSP00000499182,True,True,False,True
ENSP00000493145,True,True,False,True
ENSP00000367207,True,True,False,True
ENSP00000430235,True,True,False,True
ENSP00000478887,True,True,False,True
ENSP00000516742,True,True,False,True
ENSP00000499105,True,True,False,True
ENSP00000516743,True,True,False,True
ENSP00000516744,True,True,False,True
ENSP00000516745,True,True,False,True
ENSP00000361903,True,False,False,True
ENSP00000380494,True,False,False,True
ENSP00000361902,True,False,False,True
ENSP00000434375,True,False,False,True
ENSP00000281043,True,False,False,True
ENSP00000491476,True,False,False,True
ENSP00000401399,True,False,False,True
ENSP00000498576,True,False,False,True
ENSP00000497991,True,False,False,True
ENSP00000499012,True,False,False,True
ENSP00000391753,True,False,False,True
ENSP00000498360,True,False,False,True
ENSP00000514121,True,False,False,True
ENSP00000300036,False,True,False,True
ENSP00000407821,False,True,False,True
ENSP00000379616,False,True,False,True
ENSP00000498314,False,True,False,True
ENSP00000458731,False,True,False,True
ENSP00000216181,False,True,True,True
ENSP00000510688,False,True,True,True
ENSP00000510189,False,True,True,True
ENSP00000384631,False,True,True,True
ENSP00000509816,False,True,True,True
ENSP00000414852,False,True,True,True
ENSP00000382177,False,True,False,True
ENSP00000348693,False,True,False,True
ENSP00000382179,False,True,False,True
ENSP00000510312,False,True,False,True
ENSP00000509404,False,True,False,True
ENSP00000451109,False,True,False,True
ENSP00000509340,False,True,False,True
ENSP00000510243,False,True,False,True
ENSP00000451178,False,True,False,True
ENSP00000509118,False,True,False,True
ENSP00000382174,False,True,False,True
ENSP00000509314,False,True,False,True
ENSP00000510378,False,True,False,True
ENSP00000382175,False,True,False,True
ENSP00000509305,False,True,False,True
ENSP00000510081,False,True,False,True
ENSP00000509082,False,True,False,True
ENSP00000508514,False,True,False,True
ENSP00000508899,False,True,False,True
ENSP00000510665,False,True,False,True
ENSP00000509068,False,True,False,True
ENSP00000509083,False,True,False,True
ENSP00000510068,False,True,False,True
ENSP00000509394,False,True,False,True
ENSP00000509399,False,True,False,True
ENSP00000510463,False,True,False,True
ENSP00000509359,False,True,False,True
ENSP00000509696,False,True,False,True
ENSP00000509981,False,True,False,True
ENSP00000510616,False,True,False,True
ENSP00000509721,False,True,False,True
ENSP00000250003,True,False,False,True
ENSP00000516486,False,False,True,True
ENSP00000261435,False,False,True,True
ENSP00000422436,False,False,True,True
ENSP00000422057,False,False,True,True
ENSP00000426430,False,False,True,True
ENSP00000341491,False,True,True,True
ENSP00000300131,False,True,True,True
ENSP00000503345,False,True,False,True
ENSP00000503914,False,True,False,True
ENSP00000503685,False,True,False,True
ENSP00000446933,False,True,False,True
ENSP00000502951,False,True,False,True
ENSP00000448035,False,True,False,True
ENSP00000403817,False,True,False,True
ENSP00000448039,False,True,False,True
ENSP00000503564,False,True,False,True
ENSP00000349212,False,True,False,True
ENSP00000447821,False,True,False,True
ENSP00000377469,False,True,False,True
ENSP00000447705,False,True,False,True
ENSP00000446801,False,True,False,True
ENSP00000446745,False,True,False,True
ENSP00000447133,False,True,False,True
ENSP00000450383,False,True,False,True
ENSP00000447764,False,True,False,True
ENSP00000447207,False,True,False,True
ENSP00000510083,False,False,False,True
ENSP00000509105,False,False,False,True
ENSP00000509765,False,False,False,True
ENSP00000509284,False,False,False,True
ENSP00000508724,False,False,False,True
ENSP00000369271,False,False,False,True
ENSP00000383295,False,False,False,True
ENSP00000508538,False,False,False,True
ENSP00000510404,False,False,False,True
ENSP00000510796,False,False,False,True
ENSP00000510178,False,False,False,True
ENSP00000509239,False,False,False,True
ENSP00000486239,False,False,False,True
ENSP00000509879,False,False,False,True
ENSP00000509811,False,False,False,True
ENSP00000510517,False,False,False,True
ENSP00000509488,False,False,False,True
ENSP00000509389,False,False,False,True
ENSP00000509646,False,False,False,True
ENSP00000510596,False,False,False,True
ENSP00000509331,False,False,False,True
ENSP00000509799,False,False,False,True
ENSP00000440233,False,False,False,True
ENSP00000510804,False,False,False,True
ENSP00000510740,False,False,False,True
ENSP00000508505,False,False,False,True
ENSP00000508957,False,False,False,True
ENSP00000510538,False,False,False,True
ENSP00000508942,False,False,False,True
ENSP00000509667,False,False,False,True
ENSP00000510747,False,False,False,True
ENSP00000513229,False,False,True,True
ENSP00000513230,False,False,True,True
ENSP00000429971,False,False,True,True
ENSP00000513231,False,False,True,True
ENSP00000513232,False,False,True,True
ENSP00000513233,False,False,True,True
ENSP00000513234,False,False,True,True
ENSP00000513235,False,False,True,True
ENSP00000513236,False,False,True,True
ENSP00000513237,False,False,True,True
ENSP00000513238,False,False,True,True
ENSP00000513239,False,False,True,True
ENSP00000513240,False,False,True,True
ENSP00000513241,False,False,True,True
ENSP00000513242,False,False,True,True
ENSP00000513243,False,False,True,True
ENSP00000265433,False,False,True,True
ENSP00000428252,False,False,True,True
ENSP00000379551,False,False,True,True
ENSP00000386924,False,False,True,True
ENSP00000513244,False,False,True,True
ENSP00000513245,False,False,True,True
ENSP00000513246,False,False,True,True
ENSP00000513247,False,False,True,True
ENSP00000484487,False,False,True,True
ENSP00000513248,False,False,True,True
ENSP00000430983,False,False,True,True
ENSP00000428717,False,False,True,True
ENSP00000389059,False,True,False,True
ENSP00000294129,False,True,False,True
ENSP00000396683,False,True,False,True
ENSP00000406442,False,True,False,True
ENSP00000409675,False,True,False,True
ENSP00000416144,False,True,False,True
ENSP00000408588,False,True,False,True
ENSP00000416904,False,True,False,True
ENSP00000385216,False,True,False,True
ENSP00000385097,False,True,False,True
ENSP00000385195,False,True,False,True
ENSP00000379197,False,True,False,True
ENSP00000288599,False,True,False,True
ENSP00000320940,False,True,False,True
ENSP00000399968,True,True,False,True
ENSP00000430148,True,True,False,True
ENSP00000429132,True,True,False,True
ENSP00000430348,True,True,False,True
ENSP00000430850,True,True,False,True
ENSP00000464054,False,True,True,True
ENSP00000462943,False,True,True,True
ENSP00000463022,False,True,True,True
ENSP00000463476,False,True,True,True
ENSP00000462352,False,True,True,True
ENSP00000463027,False,True,True,True
ENSP00000463455,False,True,True,True
ENSP00000389839,False,False,True,True
ENSP00000516021,False,False,True,True
ENSP00000516022,False,False,True,True
ENSP00000268712,False,False,True,True
ENSP00000379192,False,False,True,True
ENSP00000379190,False,False,True,True
ENSP00000461959,False,False,True,True
ENSP00000474008,False,False,True,True
ENSP00000463169,False,False,True,True
ENSP00000462281,False,False,True,True
ENSP00000379189,False,False,True,True
ENSP00000407998,False,False,True,True
ENSP00000462308,False,False,True,True
ENSP00000387727,False,False,True,True
ENSP00000462794,False,False,True,True
ENSP00000410784,False,False,True,True
ENSP00000384202,False,False,True,True
ENSP00000384018,False,False,True,True
ENSP00000400281,False,False,True,True
ENSP00000391389,False,False,True,True
ENSP00000407357,False,False,True,True
ENSP00000398963,False,False,True,True
ENSP00000396044,False,False,True,True
ENSP00000400687,False,False,True,True
ENSP00000402808,False,False,True,True
ENSP00000408247,False,False,True,True
ENSP00000405367,False,False,True,True
ENSP00000443689,False,False,True,True
ENSP00000403034,False,False,True,True
ENSP00000319977,False,True,True,True
ENSP00000429172,False,True,True,True
ENSP00000404854,False,True,True,True
ENSP00000429007,False,True,True,True
ENSP00000427894,False,True,True,True
ENSP00000431057,False,True,True,True
ENSP00000437443,False,True,True,True
ENSP00000501738,False,True,True,True
ENSP00000501584,False,True,True,True
ENSP00000502226,False,True,True,True
ENSP00000429380,False,True,True,True
ENSP00000502297,False,True,True,True
ENSP00000501624,False,True,True,True
ENSP00000501949,False,True,True,True
ENSP00000428345,False,True,True,True
ENSP00000428802,False,True,True,True
ENSP00000429994,False,True,True,True
ENSP00000429272,False,True,True,True
ENSP00000428384,False,True,True,True
ENSP00000429840,False,True,True,True
