node_name,is_oncogene,is_fusion,is_TSG,is_cancer_protein
ENSP00000363458,False,False,False,False
ENSP00000366828,False,False,False,False
ENSP00000493436,False,False,False,False
ENSP00000348912,False,False,False,False
ENSP00000283206,False,False,False,False
ENSP00000373918,False,False,False,False
ENSP00000493120,False,False,False,False
ENSP00000262306,False,False,False,False
ENSP00000398523,False,False,False,False
ENSP00000308275,False,False,False,False
ENSP00000329614,False,False,False,False
ENSP00000364859,False,False,False,False
ENSP00000196061,False,False,False,False
ENSP00000296484,False,False,False,False
ENSP00000301420,False,False,False,False
ENSP00000472445,False,False,True,True
ENSP00000300900,False,False,False,False
ENSP00000216214,False,False,False,False
ENSP00000285238,False,False,False,False
ENSP00000381823,False,False,False,False
ENSP00000295958,False,False,False,False
ENSP00000367476,False,False,False,False
ENSP00000436552,False,False,False,False
ENSP00000314807,False,False,False,False
ENSP00000473370,False,False,False,False
ENSP00000479542,False,False,False,False
ENSP00000495112,False,False,False,False
ENSP00000381970,False,False,False,False
ENSP00000351484,False,False,False,False
ENSP00000343617,False,False,False,False
ENSP00000417289,False,False,False,False
ENSP00000466477,False,False,False,False
ENSP00000357927,False,False,False,False
ENSP00000053468,False,False,False,False
ENSP00000285407,False,False,False,False
ENSP00000297494,False,False,False,False
ENSP00000485240,False,False,False,False
ENSP00000380379,False,False,False,False
ENSP00000360437,False,False,False,False
ENSP00000372394,False,False,False,False
ENSP00000316335,False,False,False,False
ENSP00000356247,False,False,False,False
ENSP00000178640,False,False,False,False
ENSP00000356404,False,False,False,False
ENSP00000382030,False,False,False,False
ENSP00000373304,False,False,False,False
ENSP00000264606,False,False,False,False
ENSP00000351284,False,False,False,False
ENSP00000367299,False,False,False,False
ENSP00000305138,False,False,False,False
ENSP00000385334,False,False,False,False
ENSP00000357733,False,False,False,False
ENSP00000321544,False,False,False,False
ENSP00000373301,False,False,False,False
ENSP00000221200,False,False,False,False
ENSP00000429734,False,False,False,False
ENSP00000341170,False,False,False,False
ENSP00000227471,False,False,False,False
ENSP00000320957,False,False,False,False
ENSP00000301408,False,False,False,False
ENSP00000216129,False,False,False,False
ENSP00000342832,False,False,False,False
ENSP00000490928,False,False,False,False
ENSP00000339109,False,False,False,False
ENSP00000340132,False,False,False,False
ENSP00000220429,False,False,False,False
ENSP00000479362,False,False,False,False
ENSP00000258399,False,False,False,False
ENSP00000305260,False,False,False,False
ENSP00000264883,False,False,False,False
ENSP00000229281,False,False,False,False
ENSP00000350686,False,False,False,False
ENSP00000370139,False,False,False,False
ENSP00000379111,False,False,False,False
ENSP00000382423,True,False,True,True
ENSP00000393631,False,False,False,False
ENSP00000479139,False,False,False,False
ENSP00000398181,False,False,False,False
ENSP00000442793,False,False,False,False
ENSP00000482393,False,False,False,False
ENSP00000469468,False,False,False,False
ENSP00000391269,False,False,False,False
ENSP00000366783,False,False,False,False
ENSP00000400921,False,False,False,False
ENSP00000216629,False,False,False,False
ENSP00000284292,False,False,False,False
ENSP00000298556,False,False,False,False
ENSP00000387462,False,False,False,False
ENSP00000367623,False,False,False,False
ENSP00000493712,False,False,False,False
ENSP00000311319,False,False,False,False
ENSP00000362481,False,False,False,False
ENSP00000382269,False,False,False,False
ENSP00000251203,False,False,False,False
ENSP00000296511,False,False,False,False
ENSP00000482032,False,False,False,False
ENSP00000363162,False,False,False,False
ENSP00000360576,False,False,False,False
ENSP00000415090,False,False,False,False
ENSP00000334329,False,False,False,False
ENSP00000233055,False,False,False,False
ENSP00000315654,False,False,False,False
ENSP00000215829,False,False,False,False
ENSP00000267484,False,False,False,False
ENSP00000294889,False,False,False,False
ENSP00000332371,False,False,False,False
ENSP00000360530,False,False,False,False
ENSP00000312082,False,False,False,False
ENSP00000356991,False,False,False,False
ENSP00000419395,False,False,False,False
ENSP00000313933,False,False,False,False
ENSP00000210633,False,False,False,False
ENSP00000252979,False,False,False,False
ENSP00000307292,False,False,False,False
ENSP00000365606,False,False,False,False
ENSP00000419027,False,False,False,False
ENSP00000323288,False,False,False,False
ENSP00000332791,False,False,False,False
ENSP00000279068,False,False,False,False
ENSP00000416739,False,False,False,False
ENSP00000465039,False,False,False,False
ENSP00000343348,False,False,False,False
ENSP00000448310,False,False,False,False
ENSP00000351884,False,False,False,False
ENSP00000215793,False,False,False,False
ENSP00000307508,False,False,False,False
ENSP00000365395,False,False,False,False
ENSP00000365899,False,False,False,False
ENSP00000379696,False,False,False,False
ENSP00000253669,False,False,False,False
ENSP00000281419,False,False,False,False
ENSP00000386616,False,False,False,False
ENSP00000267814,False,False,False,False
ENSP00000438507,False,False,False,False
ENSP00000478568,False,False,False,False
ENSP00000301396,False,False,False,False
ENSP00000317039,False,False,False,False
ENSP00000248633,False,False,False,False
ENSP00000297109,False,False,False,False
ENSP00000404042,False,False,False,False
ENSP00000231449,False,False,False,False
ENSP00000298296,False,False,False,False
ENSP00000263563,False,False,False,False
ENSP00000376337,False,False,False,False
ENSP00000496883,False,False,False,False
ENSP00000359621,False,False,False,False
ENSP00000379683,False,False,False,False
ENSP00000417955,False,False,False,False
ENSP00000360757,False,False,False,False
ENSP00000343674,False,False,False,False
ENSP00000369553,False,False,False,False
ENSP00000261304,False,False,False,False
ENSP00000300093,False,False,False,False
ENSP00000274711,False,False,False,False
ENSP00000256999,False,False,False,False
ENSP00000345848,False,False,False,False
ENSP00000362352,False,False,False,False
ENSP00000343900,False,False,False,False
ENSP00000389787,False,False,False,False
ENSP00000265148,False,False,False,False
ENSP00000354511,False,False,False,False
ENSP00000308292,False,False,False,False
ENSP00000389009,False,False,False,False
ENSP00000281156,False,False,False,False
ENSP00000359181,False,False,False,False
ENSP00000497305,False,False,False,False
ENSP00000445408,False,True,False,True
ENSP00000368646,False,False,False,False
ENSP00000464087,False,True,False,True
ENSP00000294008,False,False,False,False
ENSP00000383301,False,False,False,False
ENSP00000345243,False,False,False,False
ENSP00000386722,False,False,False,False
ENSP00000299163,False,False,False,False
ENSP00000363157,False,False,False,False
ENSP00000252087,False,False,False,False
ENSP00000353874,False,False,False,False
ENSP00000365435,False,False,False,False
ENSP00000497690,False,False,False,False
ENSP00000261622,False,False,False,False
ENSP00000377779,False,False,False,False
ENSP00000377296,False,False,False,False
ENSP00000169298,False,False,False,False
ENSP00000331062,False,False,False,False
ENSP00000312753,False,False,False,False
ENSP00000356213,False,False,False,False
ENSP00000379173,False,False,False,False
ENSP00000444628,False,False,False,False
ENSP00000226091,False,False,False,False
ENSP00000381657,False,False,False,False
ENSP00000243389,False,False,False,False
ENSP00000353245,False,False,False,False
ENSP00000388299,False,False,False,False
ENSP00000371858,False,False,False,False
ENSP00000220325,False,False,False,False
ENSP00000330218,False,False,False,False
ENSP00000367359,False,False,False,False
ENSP00000229268,False,False,False,False
ENSP00000234256,False,False,False,False
ENSP00000265978,False,False,False,False
ENSP00000278222,False,False,False,False
ENSP00000341551,False,False,True,True
ENSP00000268719,False,False,False,False
ENSP00000311364,False,False,False,False
ENSP00000160382,False,False,False,False
ENSP00000260283,False,False,False,False
ENSP00000300035,False,False,False,False
ENSP00000360671,False,False,False,False
ENSP00000362329,False,False,False,False
ENSP00000411821,False,False,False,False
ENSP00000269397,False,False,False,False
ENSP00000356405,False,False,True,True
ENSP00000377700,False,False,False,False
ENSP00000393313,False,False,False,False
ENSP00000401770,False,False,False,False
ENSP00000478609,False,False,False,False
ENSP00000361413,False,False,False,False
ENSP00000483424,False,False,False,False
ENSP00000399457,False,False,False,False
ENSP00000363512,False,False,False,False
ENSP00000219611,False,False,False,False
ENSP00000358925,False,False,False,False
ENSP00000360411,False,False,False,False
ENSP00000420449,False,False,False,False
ENSP00000352706,False,False,False,False
ENSP00000371308,False,False,False,False
ENSP00000002165,False,False,False,False
ENSP00000309124,False,False,False,False
ENSP00000428572,False,False,False,False
ENSP00000242351,False,False,False,False
ENSP00000257572,False,False,False,False
ENSP00000381298,False,False,False,False
ENSP00000350541,False,False,False,False
ENSP00000347872,False,False,False,False
ENSP00000355895,False,False,False,False
ENSP00000385739,False,False,False,False
ENSP00000376287,False,False,False,False
ENSP00000469413,False,False,False,False
ENSP00000417196,False,False,False,False
ENSP00000468153,False,False,False,False
ENSP00000275603,False,False,False,False
ENSP00000392189,False,False,False,False
ENSP00000309836,False,False,False,False
ENSP00000312587,False,False,False,False
ENSP00000333956,False,False,False,False
ENSP00000263274,False,False,False,False
ENSP00000378416,False,False,False,False
ENSP00000399851,False,False,True,True
ENSP00000363911,False,False,False,False
ENSP00000354305,False,False,False,False
ENSP00000435844,False,False,False,False
ENSP00000465099,False,False,False,False
ENSP00000483489,False,False,False,False
ENSP00000265073,False,False,False,True
ENSP00000251566,False,False,False,False
ENSP00000484789,False,False,False,False
ENSP00000303540,False,False,False,False
ENSP00000370519,False,False,False,False
ENSP00000343930,False,False,False,False
ENSP00000367615,False,False,False,False
ENSP00000334805,False,False,False,False
ENSP00000350310,False,False,False,False
ENSP00000355533,False,False,False,False
ENSP00000372210,False,False,False,False
ENSP00000363929,False,False,False,False
ENSP00000328998,False,False,False,False
ENSP00000347198,False,False,False,False
ENSP00000351314,False,False,False,False
ENSP00000417601,False,False,False,False
ENSP00000308361,False,False,False,False
ENSP00000293362,False,False,False,False
ENSP00000484609,False,False,False,False
ENSP00000301459,False,False,False,False
ENSP00000349884,False,False,False,False
ENSP00000257868,False,False,False,False
ENSP00000339532,False,False,False,False
ENSP00000377735,False,False,False,False
ENSP00000216039,False,False,False,False
ENSP00000330475,False,False,False,False
ENSP00000366157,False,False,False,False
ENSP00000475845,False,False,False,False
ENSP00000247881,False,False,False,False
ENSP00000302485,False,False,False,False
ENSP00000381340,False,False,False,False
ENSP00000185206,False,False,False,False
ENSP00000363524,False,False,False,False
ENSP00000342411,False,False,False,False
ENSP00000416289,False,False,False,False
ENSP00000292432,False,False,False,False
ENSP00000219406,False,False,False,False
ENSP00000365006,False,False,False,False
ENSP00000465356,False,False,False,False
ENSP00000344242,False,False,False,False
ENSP00000477314,False,False,False,False
ENSP00000262013,False,False,False,False
ENSP00000275034,False,False,False,False
ENSP00000374071,False,False,False,False
ENSP00000333433,False,False,False,False
ENSP00000299166,False,False,False,False
ENSP00000355800,False,False,False,False
ENSP00000455643,False,False,False,False
ENSP00000460236,False,False,False,False
ENSP00000238892,False,False,False,False
ENSP00000335636,False,False,False,False
ENSP00000292301,False,False,False,False
ENSP00000359982,False,False,False,False
ENSP00000379183,False,False,False,False
ENSP00000435506,False,False,False,False
ENSP00000501025,False,False,False,False
ENSP00000338624,False,False,False,False
ENSP00000496158,False,False,False,False
ENSP00000270233,False,False,False,False
ENSP00000305918,True,True,False,True
ENSP00000296238,False,False,False,False
ENSP00000318868,False,False,False,False
ENSP00000430823,False,False,False,False
ENSP00000380281,False,False,False,False
ENSP00000351605,False,False,False,False
ENSP00000342974,False,False,False,False
ENSP00000218075,False,False,False,False
ENSP00000360777,False,False,False,False
ENSP00000261170,False,False,False,False
ENSP00000377807,False,False,False,False
ENSP00000396345,False,False,False,False
ENSP00000483946,False,False,False,False
ENSP00000402355,False,False,False,False
ENSP00000493419,False,False,False,False
ENSP00000328137,False,False,False,False
ENSP00000290341,False,False,False,False
ENSP00000371875,False,False,False,False
ENSP00000382707,False,False,False,False
ENSP00000478763,False,False,True,True
ENSP00000264414,False,False,True,True
ENSP00000399441,False,False,False,False
ENSP00000370196,False,False,False,False
ENSP00000363019,False,False,False,False
ENSP00000246515,False,False,False,False
ENSP00000385110,False,False,False,False
ENSP00000405405,False,False,False,False
ENSP00000340982,False,False,False,False
ENSP00000229771,False,False,False,False
ENSP00000269392,False,False,False,False
ENSP00000302105,False,False,False,False
ENSP00000495845,False,False,False,False
ENSP00000359768,False,False,False,False
ENSP00000256079,False,False,False,False
ENSP00000312599,False,False,False,False
ENSP00000216802,False,False,False,False
ENSP00000380671,False,False,False,False
ENSP00000295414,False,False,False,False
ENSP00000403039,False,False,False,False
ENSP00000293761,False,False,False,False
ENSP00000386894,False,False,False,False
ENSP00000491830,False,False,False,False
ENSP00000298552,False,False,True,True
ENSP00000330696,False,False,False,False
ENSP00000331746,False,False,False,False
ENSP00000462980,False,False,False,False
ENSP00000379678,False,False,False,False
ENSP00000370781,False,False,False,False
ENSP00000462667,False,False,False,False
ENSP00000265070,False,False,False,True
ENSP00000364985,False,False,False,False
ENSP00000478886,False,False,False,False
ENSP00000321711,False,False,False,False
ENSP00000227752,False,False,False,False
ENSP00000337572,False,False,False,False
ENSP00000361199,False,False,False,False
ENSP00000474456,False,False,False,False
ENSP00000253925,False,False,False,False
ENSP00000428994,False,False,False,False
ENSP00000412482,False,False,False,False
ENSP00000285599,False,False,False,False
ENSP00000382684,False,False,False,False
ENSP00000007414,False,False,False,False
ENSP00000448083,False,False,False,False
ENSP00000306864,False,False,False,False
ENSP00000378313,False,False,False,False
ENSP00000351325,False,False,False,False
ENSP00000361728,False,False,False,False
ENSP00000221233,False,False,False,False
ENSP00000399136,False,False,False,False
ENSP00000413908,False,False,False,False
ENSP00000230301,False,False,False,False
ENSP00000233575,False,False,False,False
ENSP00000360327,False,False,False,False
ENSP00000376276,True,False,False,True
ENSP00000312272,False,False,False,False
ENSP00000264866,False,False,False,False
ENSP00000474253,False,False,True,True
ENSP00000329522,False,False,False,False
ENSP00000287490,False,False,False,False
ENSP00000369564,False,False,False,False
ENSP00000476119,False,False,False,False
ENSP00000483154,False,False,False,False
ENSP00000258168,False,False,False,False
ENSP00000338283,False,False,False,False
ENSP00000356448,False,True,False,True
ENSP00000349893,False,False,False,False
ENSP00000406229,False,False,True,True
ENSP00000324628,False,False,False,False
ENSP00000378040,False,False,False,False
ENSP00000428259,False,False,False,False
ENSP00000390630,False,False,False,False
ENSP00000362435,False,False,False,False
ENSP00000297375,False,False,False,False
ENSP00000351141,False,False,False,False
ENSP00000399982,False,False,False,False
ENSP00000362707,False,False,False,False
ENSP00000300557,False,False,False,False
ENSP00000347721,False,False,False,False
ENSP00000261200,False,False,False,False
ENSP00000347649,False,False,False,False
ENSP00000394248,False,False,False,False
ENSP00000403681,False,False,False,False
ENSP00000404843,False,False,False,False
ENSP00000355510,False,False,False,False
ENSP00000316416,False,False,False,False
ENSP00000316496,False,False,False,False
ENSP00000245838,False,False,False,False
ENSP00000362272,False,False,False,False
ENSP00000371825,False,False,False,False
ENSP00000289416,False,False,False,False
ENSP00000352252,False,False,False,False
ENSP00000463533,False,False,False,False
ENSP00000417161,False,False,False,False
ENSP00000490163,False,False,False,False
ENSP00000266014,False,False,False,False
ENSP00000303515,False,False,False,False
ENSP00000384610,False,False,False,False
ENSP00000439250,False,False,False,True
ENSP00000480583,False,False,False,False
ENSP00000277120,True,True,False,True
ENSP00000303490,False,False,False,False
ENSP00000315017,False,False,False,False
ENSP00000319726,False,False,False,False
ENSP00000269886,True,True,False,True
ENSP00000386118,False,False,False,False
ENSP00000368808,False,False,False,False
ENSP00000370337,False,False,False,False
ENSP00000384766,False,False,False,False
ENSP00000354910,False,False,False,False
ENSP00000357307,False,False,False,False
ENSP00000271971,False,False,False,False
ENSP00000361486,False,False,False,False
ENSP00000490942,False,False,False,False
ENSP00000263707,False,False,False,False
ENSP00000321810,False,False,False,False
ENSP00000339001,False,False,False,False
ENSP00000233057,False,False,False,False
ENSP00000307746,False,False,False,False
ENSP00000318195,False,False,False,False
ENSP00000417581,False,False,False,False
ENSP00000439913,False,False,False,False
ENSP00000300811,False,False,False,False
ENSP00000276603,False,False,False,False
ENSP00000311857,False,False,False,False
ENSP00000435835,False,False,False,False
ENSP00000327344,False,False,False,False
ENSP00000354251,False,False,False,False
ENSP00000484644,False,False,False,False
ENSP00000346508,False,False,False,False
ENSP00000391200,False,False,False,False
ENSP00000351947,False,False,False,False
ENSP00000345102,False,False,False,False
ENSP00000498627,False,False,False,False
ENSP00000483519,False,False,False,False
ENSP00000464391,False,False,False,False
ENSP00000406367,False,False,False,False
ENSP00000175238,False,False,False,False
ENSP00000198801,False,False,False,False
ENSP00000265334,False,False,False,False
ENSP00000356576,False,False,False,False
ENSP00000336127,False,False,False,False
ENSP00000233826,False,False,False,False
ENSP00000477563,False,False,False,False
ENSP00000313377,False,False,False,False
ENSP00000303508,False,False,False,False
ENSP00000289248,False,False,False,False
ENSP00000358945,False,False,False,False
ENSP00000360541,False,False,False,False
ENSP00000431391,False,False,False,False
ENSP00000261313,False,False,False,False
ENSP00000466121,False,False,False,False
ENSP00000458762,False,False,False,False
ENSP00000375882,False,False,False,False
ENSP00000265395,False,False,False,False
ENSP00000493338,False,False,False,False
ENSP00000348020,False,False,False,False
ENSP00000433001,False,False,False,False
ENSP00000297991,False,False,False,False
ENSP00000260743,False,False,False,False
ENSP00000363836,False,False,False,False
ENSP00000236137,False,False,False,False
ENSP00000290429,False,False,False,False
ENSP00000353025,False,False,False,False
ENSP00000323580,False,False,False,False
ENSP00000370912,True,True,False,True
ENSP00000498786,False,False,False,False
ENSP00000456594,False,False,False,False
ENSP00000307188,False,False,False,False
ENSP00000381480,False,False,False,False
ENSP00000308535,False,False,False,False
ENSP00000384823,False,False,True,True
ENSP00000323587,False,False,False,False
ENSP00000216338,False,False,False,False
ENSP00000495192,False,False,False,False
ENSP00000249007,False,False,False,False
ENSP00000335246,False,False,False,False
ENSP00000263857,False,False,False,False
ENSP00000483364,False,False,False,False
ENSP00000169551,False,False,False,False
ENSP00000489273,False,False,False,False
ENSP00000351008,False,False,False,False
ENSP00000450909,False,False,False,False
ENSP00000294484,False,False,False,False
ENSP00000377192,False,False,False,False
ENSP00000370555,False,False,False,False
ENSP00000368062,False,False,False,False
ENSP00000436557,False,False,False,False
ENSP00000371532,False,False,False,False
ENSP00000391747,False,False,False,False
ENSP00000414350,False,False,False,False
ENSP00000379802,False,False,False,False
ENSP00000447597,False,False,False,False
ENSP00000494260,False,False,False,False
ENSP00000296015,False,False,False,False
ENSP00000494664,False,False,False,False
ENSP00000295208,False,False,False,False
ENSP00000292852,False,False,False,False
ENSP00000498198,False,False,False,False
ENSP00000434359,False,False,False,False
ENSP00000335196,False,False,False,False
ENSP00000346442,False,False,False,False
ENSP00000295702,False,False,False,False
ENSP00000290541,False,False,False,False
ENSP00000345096,False,False,False,False
ENSP00000472409,False,False,False,False
ENSP00000216254,False,False,False,False
ENSP00000263285,False,False,False,False
ENSP00000245932,False,False,False,False
ENSP00000314042,False,False,False,False
ENSP00000348299,False,False,False,False
ENSP00000371897,True,False,False,True
ENSP00000390011,False,False,False,False
ENSP00000394546,False,False,False,False
ENSP00000476821,False,False,False,False
ENSP00000298910,False,False,False,False
ENSP00000327889,False,False,False,False
ENSP00000398632,False,False,False,False
ENSP00000459943,False,False,False,False
ENSP00000269703,False,False,False,False
ENSP00000437849,False,False,False,False
ENSP00000421169,False,False,False,False
ENSP00000262027,False,False,False,False
ENSP00000361345,False,False,False,False
ENSP00000321445,False,False,False,False
ENSP00000482564,False,False,False,False
ENSP00000384932,False,False,False,False
ENSP00000308179,False,False,False,False
ENSP00000351142,False,False,False,False
ENSP00000336831,False,False,False,False
ENSP00000498596,False,False,False,False
ENSP00000262891,False,False,False,False
ENSP00000352849,False,False,False,False
ENSP00000369530,False,False,False,False
ENSP00000375478,False,False,False,False
ENSP00000457788,False,False,False,False
ENSP00000483981,False,False,False,False
ENSP00000493255,False,False,False,False
ENSP00000325819,False,False,False,False
ENSP00000339179,False,False,False,False
ENSP00000405573,False,False,False,False
ENSP00000295589,False,False,False,False
ENSP00000420525,False,False,False,False
ENSP00000395473,False,False,False,False
ENSP00000321475,False,False,False,False
ENSP00000285298,False,False,False,False
ENSP00000300055,False,False,False,False
ENSP00000354660,False,False,False,False
ENSP00000354558,True,False,False,True
ENSP00000353904,False,False,False,False
ENSP00000351530,False,False,False,False
ENSP00000295092,False,False,False,False
ENSP00000454014,False,False,False,False
ENSP00000481728,False,False,False,False
ENSP00000321320,False,False,False,False
ENSP00000293695,False,False,False,False
ENSP00000317123,False,False,False,False
ENSP00000364902,False,False,False,False
ENSP00000375777,False,False,False,False
ENSP00000368678,False,False,False,False
ENSP00000354571,False,False,False,False
ENSP00000247470,False,False,False,False
ENSP00000305263,False,False,False,False
ENSP00000413163,False,False,False,False
ENSP00000287394,False,False,False,False
ENSP00000366058,False,False,False,False
ENSP00000367284,False,False,False,False
ENSP00000367890,False,False,False,False
ENSP00000321021,False,False,False,False
ENSP00000416125,False,False,False,False
ENSP00000478874,False,False,False,False
ENSP00000303920,False,False,False,False
ENSP00000333012,False,True,False,True
ENSP00000449999,False,False,False,False
ENSP00000391209,False,False,False,False
ENSP00000334985,False,False,False,False
ENSP00000358251,False,False,False,False
ENSP00000497968,False,False,False,False
ENSP00000427555,False,False,False,False
ENSP00000306627,False,False,False,False
ENSP00000496255,False,False,False,False
ENSP00000256010,False,False,False,False
ENSP00000325526,False,False,False,False
ENSP00000358062,False,False,False,False
ENSP00000498424,False,False,False,False
ENSP00000481046,False,False,False,False
ENSP00000434515,False,False,False,False
ENSP00000239450,False,False,False,False
ENSP00000354830,False,False,False,False
ENSP00000456218,False,False,False,False
ENSP00000358644,False,False,False,False
ENSP00000285039,False,False,False,False
ENSP00000356064,False,False,False,False
ENSP00000379263,False,False,False,False
ENSP00000415536,False,False,False,False
ENSP00000222250,False,False,False,False
ENSP00000328083,False,False,False,False
ENSP00000247026,False,False,False,False
ENSP00000331358,False,False,False,False
ENSP00000366402,False,False,False,False
ENSP00000380351,False,False,False,False
ENSP00000348129,False,False,False,False
ENSP00000329292,False,False,False,False
ENSP00000332875,False,False,False,False
ENSP00000371693,False,False,False,False
ENSP00000314619,False,False,False,False
ENSP00000329793,False,False,False,False
ENSP00000362574,False,False,False,False
ENSP00000367177,False,False,False,False
ENSP00000468236,False,False,False,False
ENSP00000480615,False,False,False,False
ENSP00000352540,False,False,False,False
ENSP00000372042,False,False,False,False
ENSP00000368835,False,False,False,False
ENSP00000455068,False,False,False,False
ENSP00000263408,False,False,False,False
ENSP00000242208,False,False,False,False
ENSP00000239316,False,False,False,False
ENSP00000229595,False,False,False,False
ENSP00000341368,False,False,False,False
ENSP00000361813,False,False,False,False
ENSP00000459451,False,False,False,False
ENSP00000373674,False,False,False,False
ENSP00000487094,False,False,False,False
ENSP00000421172,False,False,False,False
ENSP00000301956,False,False,False,False
ENSP00000374409,False,False,False,False
ENSP00000467107,False,False,False,False
ENSP00000325301,False,False,False,False
ENSP00000359512,False,False,False,False
ENSP00000471683,False,False,False,False
ENSP00000237530,False,False,False,False
ENSP00000335320,True,False,True,True
ENSP00000359507,False,False,False,False
ENSP00000371194,False,False,False,False
ENSP00000496954,False,False,False,False
ENSP00000215770,False,False,False,False
ENSP00000365840,False,False,False,False
ENSP00000250124,False,False,False,False
ENSP00000216211,False,False,False,False
ENSP00000398481,False,False,False,False
ENSP00000325313,False,False,False,False
ENSP00000382953,False,False,False,False
ENSP00000410943,False,False,False,False
ENSP00000425809,False,False,False,False
ENSP00000493357,False,False,False,False
ENSP00000306888,False,False,False,False
ENSP00000342755,False,False,False,False
ENSP00000409231,False,False,False,False
ENSP00000356967,False,False,False,False
ENSP00000324532,False,False,False,False
ENSP00000344579,False,False,False,False
ENSP00000498994,False,False,False,False
ENSP00000323155,False,False,False,False
ENSP00000276654,False,False,False,False
ENSP00000280187,False,False,False,False
ENSP00000244576,False,False,False,False
ENSP00000418669,False,False,False,False
ENSP00000476140,False,False,False,False
ENSP00000442424,False,False,False,False
ENSP00000265029,False,False,False,False
ENSP00000299045,False,False,False,False
ENSP00000363040,False,False,False,False
ENSP00000253794,False,False,False,False
ENSP00000263636,False,False,False,False
ENSP00000199936,False,False,False,False
ENSP00000344392,False,False,False,False
ENSP00000281589,False,False,False,False
ENSP00000282541,False,False,False,False
ENSP00000361162,False,False,False,False
ENSP00000293831,False,False,False,False
ENSP00000426296,False,False,False,False
ENSP00000319713,False,False,False,False
ENSP00000501085,False,False,False,False
ENSP00000362836,False,False,False,False
ENSP00000479964,False,False,False,False
ENSP00000365131,False,False,False,False
ENSP00000253693,False,False,False,False
ENSP00000342148,False,False,False,False
ENSP00000361025,False,False,False,False
ENSP00000264161,False,False,False,False
ENSP00000281187,False,False,False,False
ENSP00000404265,False,False,False,False
ENSP00000362634,False,False,False,False
ENSP00000238994,False,False,False,False
ENSP00000422431,False,False,False,False
ENSP00000371364,False,False,False,False
ENSP00000251643,False,False,False,False
ENSP00000264231,False,False,False,False
ENSP00000360441,False,False,False,False
ENSP00000223026,False,False,False,False
ENSP00000491504,False,False,False,False
ENSP00000356156,False,False,False,False
ENSP00000314976,False,False,False,False
ENSP00000375268,False,False,False,False
ENSP00000002829,False,False,False,False
ENSP00000404570,False,False,False,False
ENSP00000351113,False,False,False,False
ENSP00000301246,False,False,False,False
ENSP00000460885,False,False,False,False
ENSP00000247956,False,False,False,False
ENSP00000354669,False,False,False,False
ENSP00000357189,False,False,False,False
ENSP00000439479,False,False,False,False
ENSP00000362682,False,False,False,False
ENSP00000413017,False,False,False,False
ENSP00000309163,False,False,False,False
ENSP00000400500,False,False,False,False
ENSP00000347821,False,False,False,False
ENSP00000357736,False,False,False,False
ENSP00000490518,False,False,False,False
ENSP00000307674,False,True,False,True
ENSP00000371846,False,False,False,False
ENSP00000496470,False,False,False,False
ENSP00000497594,False,False,False,False
ENSP00000261655,False,False,False,False
ENSP00000296474,False,False,False,False
ENSP00000260502,False,False,False,False
ENSP00000363386,False,False,False,False
ENSP00000220514,False,False,False,False
ENSP00000340954,False,False,False,False
ENSP00000405635,False,False,False,False
ENSP00000348278,False,False,False,False
ENSP00000409652,False,False,False,False
ENSP00000478887,True,True,False,True
ENSP00000378181,False,False,False,False
ENSP00000358363,False,True,False,True
ENSP00000264904,False,False,False,False
ENSP00000379644,False,False,False,False
ENSP00000413606,False,False,False,False
ENSP00000358151,False,False,False,False
ENSP00000482826,False,False,False,False
ENSP00000286788,False,False,False,False
ENSP00000266068,False,False,False,False
ENSP00000370055,False,False,False,False
ENSP00000378557,False,False,False,False
ENSP00000311038,False,False,False,False
ENSP00000362441,False,False,True,True
ENSP00000300184,False,False,False,False
ENSP00000389813,False,False,False,False
ENSP00000216554,False,False,False,False
ENSP00000293379,False,False,False,False
ENSP00000387435,False,False,False,False
ENSP00000445633,False,False,False,False
ENSP00000346251,False,False,False,False
ENSP00000481593,False,False,False,False
ENSP00000300738,False,False,False,False
ENSP00000290200,False,False,False,False
ENSP00000415027,False,False,False,False
ENSP00000452948,False,False,False,False
ENSP00000295886,False,False,False,False
ENSP00000427695,False,False,False,False
ENSP00000497609,False,False,False,False
ENSP00000331210,False,False,False,False
ENSP00000366032,False,False,False,False
ENSP00000243052,False,False,False,False
ENSP00000386845,False,False,False,False
ENSP00000325785,False,False,False,False
ENSP00000337976,False,False,False,False
ENSP00000386559,False,False,False,False
ENSP00000430598,False,False,False,False
ENSP00000482801,False,False,False,False
ENSP00000274311,False,False,False,False
ENSP00000273480,False,False,False,False
ENSP00000284629,False,False,False,False
ENSP00000361842,False,False,False,False
ENSP00000363492,False,False,False,False
ENSP00000363634,False,False,False,False
ENSP00000377003,False,False,False,False
ENSP00000037243,False,False,False,False
ENSP00000299138,False,False,False,False
ENSP00000361845,False,False,False,False
ENSP00000369145,False,False,False,False
ENSP00000360269,False,False,False,False
ENSP00000252804,False,False,False,False
ENSP00000381981,False,False,False,False
ENSP00000300151,False,False,False,False
ENSP00000451812,False,False,False,False
ENSP00000377504,False,False,False,False
ENSP00000351631,False,False,False,False
ENSP00000314543,False,False,False,False
ENSP00000347754,False,False,False,False
ENSP00000349543,False,False,False,False
ENSP00000317310,False,False,False,False
ENSP00000258770,False,False,False,False
ENSP00000264711,False,False,False,False
ENSP00000415464,False,False,False,False
ENSP00000308583,False,False,False,False
ENSP00000055682,False,False,False,False
